station,day,max_temp_f,min_temp_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,max_wind_speed_kts
PHX,2002-12-07,69.0,53.0,0.0,4.3760448,138.06609,30.807981,45.273136,61.413486,8.0
PHX,2002-12-08,70.0,47.0,0.0,2.485465,128.50188,29.521362,52.80577,73.99,7.0
PHX,2002-12-09,67.0,49.0,0.0,3.1197772,107.532845,25.051968,42.866398,65.67149,8.0
PHX,2002-12-10,70.0,47.0,0.0,2.0395136,238.43103,22.25721,43.374374,70.7384,8.0
PHX,2002-12-11,67.0,48.0,0.0,4.729483,120.077225,25.051968,45.389248,58.609974,8.0
PHX,2002-12-12,68.0,45.0,0.0,3.586626,108.435,27.1468,45.819984,65.18045,8.0
PHX,2002-12-13,67.0,44.0,0.0,4.122563,106.96994,24.734884,44.804375,58.609974,9.0
PHX,2002-12-14,71.0,45.0,0.0,3.511628,101.41302,21.451498,42.929955,62.87371,10.0
PHX,2002-12-15,71.0,52.0,0.0,4.4568243,116.30032,20.049805,37.856976,54.21808,8.0
PHX,2002-12-16,69.0,48.0,0.0,4.8300834,105.19986,21.9702,36.094593,53.62952,10.0
PHX,2002-12-17,68.0,54.0,0.03,8.342618,254.29964,26.810612,43.71273,83.69151,17.0
PHX,2002-12-18,61.0,46.0,0.0,8.607558,254.5137,25.406963,41.455276,56.296757,14.0
PHX,2002-12-19,60.0,41.0,0.0,4.0116277,102.06126,26.902382,49.98583,75.876076,9.0
PHX,2002-12-20,65.0,42.0,0.01,7.5824175,259.427,16.2042,51.305466,85.788086,31.0
PHX,2002-12-21,50.0,39.0,0.0,1.9969605,254.13075,65.8038,80.385345,95.8601,6.0
PHX,2002-12-22,54.0,38.0,0.01,2.5639534,88.44955,50.2782,71.9735,92.49174,8.0
PHX,2002-12-23,49.0,44.0,0.11,5.998607,100.47304,79.6987,85.75744,93.3474,10.0
PHX,2002-12-24,56.0,39.0,0.0,3.1276596,108.689445,39.609016,71.42652,92.65329,7.0
PHX,2002-12-25,59.0,40.0,0.0,2.8662791,68.685455,30.3563,61.635456,88.8084,6.0
PHX,2002-12-26,60.0,37.0,0.0,2.4302325,99.6761,24.764,51.84198,79.04792,8.0
PHX,2002-12-27,67.0,38.0,0.0,3.5232558,81.98278,17.23724,45.329582,79.12336,9.0
PHX,2002-12-28,74.0,43.0,0.0,2.747093,107.483376,17.399763,36.069355,52.106083,10.0
PHX,2002-12-29,67.0,45.0,0.0001,8.050139,268.392,21.51887,50.62006,70.738365,19.0
PHX,2002-12-30,63.0,42.0,0.0,2.781155,35.128735,27.214584,49.250916,70.20118,8.0
PHX,2002-12-31,64.0,42.0,0.0,4.255814,115.6038,26.529785,46.438057,65.067535,9.0
PHX,2003-01-01,67.0,39.0,0.0,2.0473537,114.15519,18.473837,45.295906,76.32318,5.0
PHX,2003-01-02,73.0,44.0,0.0,6.2207355,48.922447,12.0203,26.70442,45.6497,19.0
PHX,2003-01-03,77.0,45.0,0.0,4.5543175,49.20592,11.262949,21.224243,41.5648,12.0
PHX,2003-01-04,80.0,49.0,0.0,2.5896657,101.5282,17.445765,33.02218,48.7756,7.0
PHX,2003-01-05,77.0,49.0,0.0,4.749304,119.611374,19.728224,39.31027,54.5089,9.0
PHX,2003-01-06,65.0,47.0,0.0,3.4986072,102.41571,27.696,42.92611,63.132015,8.0
PHX,2003-01-07,77.0,52.0,0.0,7.590909,79.00624,23.58936,33.50101,52.112114,17.0
PHX,2003-01-08,65.0,55.0,0.41,5.0501394,29.428783,42.648705,76.63321,96.8112,12.0
PHX,2003-01-09,66.0,52.0,0.02,3.3215113,121.18919,56.0811,86.1225,100.0,7.0
PHX,2003-01-10,69.0,50.0,0.0,3.3139534,161.78949,40.2791,67.9015,92.2797,7.0
PHX,2003-01-11,68.0,50.0,0.0,4.3168607,141.95432,46.5218,66.326454,82.9414,7.0
PHX,2003-01-12,70.0,47.0,0.0,3.488372,162.60378,33.124126,58.818592,89.648575,7.0
PHX,2003-01-13,74.0,48.0,0.0,2.6273885,149.83156,20.3304,50.98829,79.78518,8.0
PHX,2003-01-14,77.0,48.0,0.0,3.7070065,119.379684,20.8924,46.432457,68.5077,7.0
PHX,2003-01-15,73.0,48.0,0.0,4.4680233,104.033134,26.6244,50.415077,70.9534,8.0
PHX,2003-01-16,79.0,48.0,0.0,2.0516717,37.962116,10.963618,38.180088,70.8559,9.0
PHX,2003-01-17,77.0,49.0,0.0,3.7123747,153.97849,12.132101,28.037424,63.0796,9.0
PHX,2003-01-18,78.0,50.0,0.0,3.100304,126.349976,11.824314,29.496511,50.28439,8.0
PHX,2003-01-19,77.0,50.0,0.0,3.8662953,108.77184,16.0291,30.550053,43.9872,7.0
PHX,2003-01-20,70.0,52.0,0.14,4.9432774,74.139565,25.036785,47.654503,83.69151,13.0
PHX,2003-01-21,69.0,49.0,0.0,2.866242,185.27621,45.261,69.123184,92.9293,8.0
PHX,2003-01-22,71.0,48.0,0.0,3.8718662,94.053246,33.611053,60.50278,83.2272,7.0
PHX,2003-01-23,76.0,50.0,0.0,3.2826748,227.32654,22.316,45.84822,74.28986,8.0
PHX,2003-01-24,79.0,51.0,0.0,3.488372,239.17944,20.1591,39.872597,66.2831,8.0
PHX,2003-01-25,76.0,51.0,0.0,4.1489363,140.46461,22.6083,40.189335,56.863,9.0
PHX,2003-01-26,80.0,49.0,0.0,2.8412256,85.986855,12.596943,34.955765,65.8038,10.0
PHX,2003-01-27,82.0,54.0,0.0,3.3617022,113.46822,12.699919,27.982077,41.823204,8.0
PHX,2003-01-28,77.0,51.0,0.0,4.0406976,102.138275,14.4732,30.549881,48.65392,8.0
PHX,2003-01-29,79.0,52.0,0.0,3.901274,124.60603,15.385624,30.054192,46.284,7.0
PHX,2003-01-30,79.0,50.0,0.0,3.111524,145.75133,16.425196,31.806673,50.28439,7.0
PHX,2003-01-31,86.0,51.0,0.0,3.0389972,144.10732,13.752112,29.258263,46.4556,7.0
PHX,2003-02-01,83.0,56.0,0.0,3.6971831,108.19959,12.267,27.740604,51.0182,8.0
PHX,2003-02-02,72.0,55.0,0.0,11.1552925,275.2522,12.688989,24.376547,37.459663,22.0
PHX,2003-02-03,67.0,49.0,0.0,4.8149605,287.6122,14.0796,23.237194,33.439117,10.0
PHX,2003-02-04,66.0,44.0,0.0,4.013378,137.8507,15.5875,27.796532,45.329494,7.0
PHX,2003-02-05,67.0,45.0,0.0,8.467967,251.75429,13.1405,25.800371,38.742233,18.0
PHX,2003-02-06,63.0,40.0,0.0,4.0033445,97.07958,13.700307,24.297108,37.382343,7.0
PHX,2003-02-07,66.0,43.0,0.0,3.4954407,307.1441,14.623433,26.120493,41.2355,7.0
PHX,2003-02-08,65.0,49.0,0.0001,4.360465,77.667656,22.515434,42.521244,65.6715,9.0
PHX,2003-02-09,64.0,41.0,0.0,4.823708,114.919235,10.8111,43.77512,82.17155,9.0
PHX,2003-02-10,67.0,42.0,0.0,3.7848837,120.55672,14.5516,31.010675,50.41948,7.0
PHX,2003-02-11,72.0,54.0,0.0,3.4650457,91.86257,17.00707,26.616762,39.609016,9.0
PHX,2003-02-12,68.0,57.0,0.09,5.581395,113.779366,25.8456,54.91714,96.2017,12.0
PHX,2003-02-13,65.0,55.0,1.42,6.0947075,104.48196,74.931595,87.51095,100.0,12.0
PHX,2003-02-14,66.0,54.0,0.26,2.4741642,129.51118,62.7145,81.794426,96.7575,6.0
PHX,2003-02-15,70.0,54.0,0.0,3.1322188,106.46178,52.351345,74.696075,93.64554,8.0
PHX,2003-02-16,71.0,53.0,0.0,3.7732558,98.85157,39.224,70.52415,89.9465,8.0
PHX,2003-02-17,73.0,55.0,0.0,4.4360466,108.91807,33.9247,59.741913,83.07516,10.0
PHX,2003-02-18,74.0,57.0,0.0,4.61465,120.486145,27.5924,57.98964,80.635376,9.0
PHX,2003-02-19,75.0,51.0,0.0,2.2183099,95.93281,19.448833,51.623062,79.6399,6.0
PHX,2003-02-20,67.0,53.0,0.0,7.3488374,268.87454,34.38183,50.22765,64.0289,17.0
PHX,2003-02-21,72.0,48.0,0.0,5.7819767,114.161156,22.548628,52.057095,77.25818,11.0
PHX,2003-02-22,74.0,48.0,0.0,5.7101912,106.36885,19.448833,44.580708,73.3855,11.0
PHX,2003-02-23,73.0,50.0,0.0,4.3054395,101.4192,20.049805,38.05621,60.6015,8.0
PHX,2003-02-24,71.0,57.0,0.0,6.504559,161.35138,28.6264,41.020866,49.729713,12.0
PHX,2003-02-25,66.0,50.0,0.77,8.827035,175.69243,47.69548,71.09839,100.0,27.0
PHX,2003-02-26,61.0,50.0,0.16,6.6824126,204.40665,53.3604,79.464714,100.0,22.0
PHX,2003-02-27,59.0,49.0,0.29,7.18845,188.26097,52.9087,74.72439,92.8699,18.0
PHX,2003-02-28,60.0,49.0,0.16,7.2827296,222.84631,48.77564,69.222404,89.7339,18.0
PHX,2003-03-01,62.0,45.0,0.0001,6.3052325,84.576096,39.0091,65.0703,85.96637,10.0
PHX,2003-03-02,63.0,47.0,0.0,4.5382166,207.27776,33.599724,58.899727,86.08,12.0
PHX,2003-03-03,65.0,46.0,0.0,4.081395,123.00137,31.16733,57.479088,83.09279,8.0
PHX,2003-03-04,66.0,50.0,0.0,4.40407,233.89087,29.836212,48.578434,76.88203,11.0
PHX,2003-03-05,68.0,53.0,0.0001,5.482394,65.945786,34.064,50.116196,63.722855,9.0
PHX,2003-03-06,70.0,48.0,0.0,5.087209,115.56751,25.036785,49.62505,76.52618,8.0
PHX,2003-03-07,75.0,50.0,0.0,4.050167,93.59855,17.544443,42.681667,68.2778,7.0
PHX,2003-03-08,78.0,50.0,0.0,4.1033435,110.16759,17.80952,39.144684,74.09639,9.0
PHX,2003-03-09,83.0,52.0,0.0,4.404682,155.49947,15.0947,37.32885,63.4719,8.0
PHX,2003-03-10,84.0,55.0,0.0,5.094225,226.00987,14.419508,33.285744,57.142693,9.0
PHX,2003-03-11,83.0,56.0,0.0,4.8248405,116.58453,14.1792,33.128254,54.953968,8.0
PHX,2003-03-12,84.0,56.0,0.0,4.5015197,108.51508,14.439469,32.043858,52.6986,9.0
PHX,2003-03-13,87.0,57.0,0.0,3.9156976,100.7732,11.83928,30.823719,51.18082,9.0
PHX,2003-03-14,82.0,60.0,0.0,4.715719,92.72053,14.7167,31.334988,49.2456,8.0
PHX,2003-03-15,79.0,58.0,0.0,7.0901165,69.87323,20.892353,35.03751,47.3885,11.0
PHX,2003-03-16,67.0,56.0,0.31,7.050305,94.00324,48.46769,75.6084,87.9167,23.0
PHX,2003-03-17,59.0,49.0,0.2,6.1538997,350.46576,56.335934,73.30843,87.3739,14.0
PHX,2003-03-18,68.0,45.0,0.0,10.684268,268.72345,28.0067,56.733715,92.7153,24.0
PHX,2003-03-19,70.0,48.0,0.0,4.218845,209.91457,27.1468,44.489918,65.8038,8.0
PHX,2003-03-20,75.0,51.0,0.0,5.8541036,104.60642,21.3708,44.011696,73.693665,9.0
PHX,2003-03-21,76.0,54.0,0.0,6.1854105,261.9202,23.8496,37.28782,54.797512,12.0
PHX,2003-03-22,80.0,54.0,0.0,4.178273,127.28866,15.385624,38.55551,66.51939,10.0
PHX,2003-03-23,83.0,56.0,0.0,4.525478,99.35234,12.8298,33.86025,57.420086,9.0
PHX,2003-03-24,83.0,57.0,0.0,7.054878,172.354,15.963505,31.216244,55.467278,11.0
PHX,2003-03-25,84.0,58.0,0.0,3.100304,301.323,13.516451,34.760212,64.5221,8.0
PHX,2003-03-26,87.0,60.0,0.0,6.0471125,122.066765,15.3404,30.543318,51.345837,10.0
PHX,2003-03-27,83.0,61.0,0.0,12.145349,305.04477,7.9092546,25.489836,53.64997,22.0
PHX,2003-03-28,73.0,55.0,0.0,11.66713,4.195574,7.9126544,12.104031,21.165215,18.0
PHX,2003-03-29,74.0,56.0,0.0,9.331395,45.257153,11.6929,19.17696,34.0126,17.0
PHX,2003-03-30,81.0,51.0,0.0,4.370061,92.792076,9.246,19.868717,37.718822,11.0
PHX,2003-03-31,90.0,57.0,0.0,5.014535,87.66322,6.338003,20.060001,40.542057,11.0
PHX,2003-04-01,93.0,58.0,0.0,8.465878,140.12798,5.54035,17.967644,38.834,14.0
PHX,2003-04-02,80.0,63.0,0.0,9.754874,219.88419,11.293593,19.208202,25.5432,16.0
PHX,2003-04-03,71.0,55.0,0.0,6.1773257,268.05328,14.875,26.393131,45.264656,15.0
PHX,2003-04-04,75.0,50.0,0.0,6.142061,202.92432,12.957956,22.189947,42.3948,11.0
PHX,2003-04-05,69.0,55.0,0.0,9.963788,257.10162,13.353,27.11488,40.04558,21.0
PHX,2003-04-06,74.0,48.0,0.0,4.4389534,271.64093,7.5210495,21.133986,43.6651,10.0
PHX,2003-04-07,80.0,50.0,0.0,4.633758,3.5433667,10.0722,18.540983,33.439117,9.0
PHX,2003-04-08,89.0,54.0,0.0,6.0,78.80851,6.338003,14.576069,31.034126,17.0
PHX,2003-04-09,92.0,63.0,0.0,7.4476743,90.64816,6.39713,14.044896,27.69599,13.0
PHX,2003-04-10,91.0,61.0,0.0,6.5732484,50.76413,4.57464,15.523382,33.425,10.0
PHX,2003-04-11,87.0,61.0,0.0,5.3942537,98.984436,6.1014524,13.7607975,22.5154,10.0
PHX,2003-04-12,86.0,63.0,0.0,5.70903,280.08197,12.1339,18.36278,29.103369,11.0
PHX,2003-04-13,87.0,61.0,0.0,6.1050954,225.138,14.6607,26.540268,42.6487,12.0
PHX,2003-04-14,84.0,64.0,0.0,10.347826,164.67958,14.155944,23.521193,36.8293,18.0
PHX,2003-04-15,69.0,54.0,0.17,11.456824,254.27437,25.0368,45.600075,93.6455,22.0
PHX,2003-04-16,81.0,53.0,0.0,6.6178346,72.46151,11.924516,30.474539,61.4135,11.0
PHX,2003-04-17,79.0,56.0,0.0,9.75532,234.10051,11.4377,27.514887,48.9547,21.0
PHX,2003-04-18,76.0,54.0,0.0,6.258721,223.45996,19.446915,32.077713,50.5813,14.0
PHX,2003-04-19,76.0,57.0,0.0,4.4386616,281.1635,17.544443,31.098587,47.3885,9.0
PHX,2003-04-20,88.0,59.0,0.0,5.2765956,195.24689,8.436535,23.298512,45.5967,12.0
PHX,2003-04-21,83.0,62.0,0.0,7.7261147,231.4495,16.5219,21.774292,32.5508,14.0
PHX,2003-04-22,72.0,58.0,0.0,9.174418,244.07698,13.6175,26.879416,40.42728,16.0
PHX,2003-04-23,74.0,53.0,0.0,4.528169,225.36992,19.448833,30.68332,46.4556,11.0
PHX,2003-04-24,83.0,57.0,0.0,5.732394,102.855385,12.699919,25.437302,41.696915,10.0
PHX,2003-04-25,88.0,60.0,0.0,7.749164,281.7121,13.781322,23.441635,37.368904,15.0
PHX,2003-04-26,90.0,62.0,0.0,7.020349,279.24283,12.254086,22.445528,41.552322,16.0
PHX,2003-04-27,93.0,64.0,0.0,5.5167174,237.22417,9.39555,17.966545,35.15232,14.0
PHX,2003-04-28,91.0,65.0,0.0,6.232394,288.02908,8.8329935,17.979073,35.5486,14.0
PHX,2003-04-29,87.0,63.0,0.0,9.650455,254.02936,6.13216,15.091393,29.8362,20.0
PHX,2003-04-30,83.0,60.0,0.0,6.462209,269.7353,6.13581,12.9249525,21.9169,16.0
PHX,2003-05-01,87.0,59.0,0.0,5.6617103,77.284195,7.10743,15.049709,26.902382,10.0
PHX,2003-05-02,92.0,62.0,0.0,7.4044585,174.73738,7.07576,13.358772,22.515434,13.0
PHX,2003-05-03,87.0,69.0,0.0,8.796512,235.45448,11.4855,16.88864,37.813534,18.0
PHX,2003-05-04,81.0,61.0,0.0,6.5382166,258.67664,16.700678,26.957567,39.329,17.0
PHX,2003-05-05,84.0,62.0,0.0,4.8300834,259.88794,14.849921,25.904078,40.7458,13.0
PHX,2003-05-06,88.0,63.0,0.0,5.3732395,196.74654,13.161804,22.856558,37.0028,12.0
PHX,2003-05-07,84.0,64.0,0.0,9.9696045,257.1824,13.3162,22.491547,33.91921,19.0
PHX,2003-05-08,83.0,62.0,0.0,8.563694,248.3858,14.9611025,28.462395,46.368,16.0
PHX,2003-05-09,78.0,62.0,0.0,7.951368,256.14746,12.699913,22.423042,31.484314,15.0
PHX,2003-05-10,82.0,55.0,0.0,4.4753523,209.78549,8.920132,17.347172,38.335285,9.0
PHX,2003-05-11,90.0,61.0,0.0,5.1036787,112.249985,5.1436915,13.632856,26.200342,8.0
PHX,2003-05-12,96.0,63.0,0.0,4.444816,53.442287,4.7244115,11.197557,20.718624,9.0
PHX,2003-05-13,99.0,72.0,0.0,4.626741,43.15469,4.176471,11.057742,22.027794,9.0
PHX,2003-05-14,93.0,76.0,0.0,5.5153203,89.00093,7.2354827,12.882334,22.604208,18.0
PHX,2003-05-15,88.0,65.0,0.0,6.8844986,256.0158,11.3246,18.652866,26.8106,15.0
PHX,2003-05-16,100.0,68.0,0.0,4.3760448,111.52577,10.050916,17.941605,31.9178,7.0
PHX,2003-05-17,104.0,73.0,0.0,7.0030394,140.4986,7.57758,15.0408945,27.3697,14.0
PHX,2003-05-18,99.0,79.0,0.0,8.306407,254.40727,6.3684607,11.854047,19.153358,16.0
PHX,2003-05-19,100.0,71.0,0.0,4.9330707,141.41623,4.8594656,12.428464,26.630594,10.0
PHX,2003-05-20,103.0,73.0,0.0,5.6899695,284.30264,5.1123123,11.184249,21.3708,11.0
PHX,2003-05-21,107.0,76.0,0.0,6.598784,62.129784,7.622079,14.773359,24.463856,10.0
PHX,2003-05-22,103.0,79.0,0.0,6.009554,303.60623,6.87853,12.952268,22.666567,9.0
PHX,2003-05-23,105.0,79.0,0.0,5.522293,321.39413,8.7685,14.119873,25.9542,10.0
PHX,2003-05-24,103.0,77.0,0.0,6.4295774,253.00095,6.1068287,13.707136,26.893555,16.0
PHX,2003-05-25,100.0,73.0,0.0,6.2898088,195.79187,5.29749,11.504661,18.8742,10.0
PHX,2003-05-26,103.0,76.0,0.0,6.9969606,283.1868,6.631196,15.0451,25.9542,16.0
PHX,2003-05-27,109.0,77.0,0.0,5.0,151.2786,7.035341,14.724568,27.840296,8.0
PHX,2003-05-28,111.0,84.0,0.0,8.744186,127.03026,7.4560165,14.992855,25.7752,16.0
PHX,2003-05-29,109.0,85.0,0.0,9.148936,139.16617,8.53428,17.021769,38.6968,15.0
PHX,2003-05-30,103.0,82.0,0.0,8.263441,163.15642,14.5382,28.143602,43.86635,23.0
PHX,2003-05-31,103.0,84.0,0.0,5.147887,13.959462,13.7003,23.115753,36.0179,12.0
PHX,2003-06-01,107.0,81.0,0.0,6.1082745,264.3083,7.0693264,14.863642,26.5477,14.0
PHX,2003-06-02,109.0,81.0,0.0,8.1854105,252.0349,6.57605,12.710116,24.463856,15.0
PHX,2003-06-03,106.0,79.0,0.0,8.125,264.29547,7.7896705,13.569598,22.3815,15.0
PHX,2003-06-04,105.0,79.0,0.0,7.4360466,269.73898,5.70651,13.998615,24.1725,15.0
PHX,2003-06-05,105.0,78.0,0.0,8.671974,275.77145,4.9764733,11.389204,21.173561,16.0
PHX,2003-06-06,105.0,79.0,0.0,7.9401407,272.5076,5.419236,11.730408,19.849539,17.0
PHX,2003-06-07,106.0,80.0,0.0,7.0234113,256.65298,8.35975,13.038176,21.4549,13.0
PHX,2003-06-08,108.0,83.0,0.0,8.140127,265.19113,6.259362,14.103772,24.463856,17.0
PHX,2003-06-09,104.0,83.0,0.0,8.111192,250.8946,3.21941,12.381464,20.2679,19.0
PHX,2003-06-10,101.0,76.0,0.0,8.6598835,213.10814,6.8150487,12.839063,21.65579,20.0
PHX,2003-06-11,98.0,73.0,0.0,6.6722407,218.12688,10.381921,15.7391405,25.1968,10.0
PHX,2003-06-12,100.0,76.0,0.0,8.0060835,243.83986,8.72821,14.710521,26.4262,16.0
PHX,2003-06-13,100.0,76.0,0.0,4.6866198,271.64563,7.58477,15.422922,26.0893,11.0
PHX,2003-06-14,105.0,75.0,0.0,5.863222,277.86966,4.9764733,11.760074,25.3322,10.0
PHX,2003-06-15,109.0,76.0,0.0,6.7429576,262.72833,3.371339,10.45058,22.7614,14.0
PHX,2003-06-16,107.0,82.0,0.0,5.4981413,288.99164,6.8837113,11.35832,20.2679,12.0
PHX,2003-06-17,108.0,79.0,0.0,6.008721,56.073757,4.8551617,11.695757,22.3815,14.0
PHX,2003-06-18,109.0,84.0,0.0,7.856383,181.10938,4.75637,14.456722,25.7904,13.0
PHX,2003-06-19,105.0,78.0,0.0,9.800836,206.19621,4.4304,9.98249,19.572815,18.0
PHX,2003-06-20,100.0,76.0,0.0,9.545455,191.96017,6.8150487,13.516744,22.60829,16.0
PHX,2003-06-21,100.0,72.0,0.0,9.3161335,223.24187,8.412249,12.108534,16.272392,16.0
PHX,2003-06-22,100.0,73.0,0.0,5.404682,233.97366,9.426807,15.470359,26.4262,12.0
PHX,2003-06-23,101.0,75.0,0.0,8.531915,199.89209,10.009399,15.749626,26.4262,15.0
PHX,2003-06-24,98.0,73.0,0.0,6.7469487,270.8581,9.777615,13.235533,19.724073,18.0
PHX,2003-06-25,103.0,76.0,0.0,5.6751595,97.15321,6.98055,13.7345915,23.5894,11.0
PHX,2003-06-26,109.0,79.0,0.0,5.364095,244.1773,4.6605334,11.927321,22.3815,12.0
PHX,2003-06-27,112.0,82.0,0.0,5.726444,245.04431,5.5136414,11.342277,20.9915,10.0
PHX,2003-06-28,112.0,83.0,0.0,5.5697675,288.72714,3.86773,10.753223,23.631863,12.0
PHX,2003-06-29,109.0,82.0,0.0,7.6613417,251.48488,9.313351,15.046366,24.33147,15.0
PHX,2003-06-30,109.0,85.0,0.0,7.914013,271.05493,8.989504,17.344248,30.086634,16.0
PHX,2003-07-01,109.0,84.0,0.0,7.4164133,266.41022,8.81008,18.931574,29.071215,13.0
PHX,2003-07-02,109.0,86.0,0.0,9.302325,262.40845,7.8824844,18.023165,31.406563,15.0
PHX,2003-07-03,110.0,84.0,0.0,7.1496816,269.35208,7.3449235,15.562212,28.741,15.0
PHX,2003-07-04,113.0,82.0,0.0,5.569638,264.11856,5.934672,12.412952,29.619364,13.0
PHX,2003-07-05,111.0,86.0,0.0,7.7056856,280.84454,6.64438,11.9139,21.695837,13.0
PHX,2003-07-06,110.0,86.0,0.0,5.8471336,271.48083,10.9732,20.235191,33.449463,10.0
PHX,2003-07-07,110.0,84.0,0.0,6.511706,276.55435,9.9755,17.470158,33.14403,14.0
PHX,2003-07-08,109.0,84.0,0.0,4.477707,278.70856,8.61408,15.143744,23.169298,11.0
PHX,2003-07-09,113.0,84.0,0.0,8.334347,256.54968,6.353575,14.545653,28.6044,15.0
PHX,2003-07-10,110.0,83.0,0.0,6.4394903,267.19714,11.7202,18.63986,27.5535,12.0
PHX,2003-07-11,108.0,87.0,0.0,7.5349545,273.02286,19.605118,27.605402,38.7784,15.0
PHX,2003-07-12,112.0,91.0,0.0,7.8735466,252.3564,12.97303,23.622478,34.222237,18.0
PHX,2003-07-13,114.0,91.0,0.0,7.9505816,194.30478,10.99532,20.5411,32.17292,14.0
PHX,2003-07-14,116.0,93.0,0.0,7.9118543,196.11118,9.88722,17.443386,26.812294,12.0
PHX,2003-07-15,115.0,96.0,0.0,7.9574466,150.05788,9.45228,17.753195,25.5055,29.0
PHX,2003-07-16,117.0,91.0,0.0,6.3511705,327.74936,7.339324,17.525982,32.009186,9.0
PHX,2003-07-17,104.0,93.0,0.0,7.863057,133.16751,17.4681,22.02195,29.1393,13.0
PHX,2003-07-18,104.0,87.0,0.0001,7.8197675,173.02354,24.2938,33.86839,46.35,11.0
PHX,2003-07-19,107.0,90.0,0.0,8.949044,262.24185,21.877657,28.352142,34.58052,15.0
PHX,2003-07-20,112.0,90.0,0.0001,10.657382,268.76617,14.8907,23.680325,37.024742,16.0
PHX,2003-07-21,110.0,87.0,0.0001,9.3850975,190.03534,13.2857,31.69107,51.2356,27.0
PHX,2003-07-22,108.0,85.0,0.0,7.7234044,191.58565,18.837595,33.444046,55.0443,12.0
PHX,2003-07-23,110.0,91.0,0.0,6.48495,203.35345,15.3942,26.829927,39.383106,15.0
PHX,2003-07-24,106.0,89.0,0.0,9.04555,232.50882,18.10997,28.772932,46.6422,17.0
PHX,2003-07-25,108.0,90.0,0.0,8.095541,204.4876,17.5227,27.145515,38.15369,20.0
PHX,2003-07-26,108.0,87.0,0.0,9.799331,260.0635,20.212555,32.627983,47.8308,16.0
PHX,2003-07-27,108.0,87.0,0.0,7.574468,167.55226,19.34554,32.245213,51.2356,14.0
PHX,2003-07-28,98.0,84.0,0.0,8.581395,302.89566,28.16067,40.223267,53.2115,13.0
PHX,2003-07-29,101.0,73.0,0.61,8.651338,201.5177,25.9477,48.38883,100.0,31.0
PHX,2003-07-30,97.0,76.0,0.0,5.254777,205.46858,31.2875,52.689102,78.96287,10.0
PHX,2003-07-31,102.0,83.0,0.0,6.7643313,221.87596,21.0453,38.883793,56.98148,14.0
PHX,2003-08-01,95.0,78.0,0.03,6.993921,241.93439,32.517,51.439903,79.0466,13.0
PHX,2003-08-02,102.0,81.0,0.0,5.3221884,252.94803,20.923,37.928135,62.4018,13.0
PHX,2003-08-03,105.0,86.0,0.0,4.768997,262.74295,14.303447,23.780466,38.6125,11.0
PHX,2003-08-04,107.0,83.0,0.0,4.4528875,295.63382,10.575551,19.505274,37.0755,14.0
PHX,2003-08-05,110.0,86.0,0.0,4.877437,277.9032,11.5293,19.491396,33.449463,12.0
PHX,2003-08-06,108.0,88.0,0.0,6.465181,277.40253,15.772492,21.919477,33.7539,13.0
PHX,2003-08-07,109.0,89.0,0.0,6.1458964,257.70822,15.880946,24.372944,39.474964,12.0
PHX,2003-08-08,108.0,93.0,0.0001,7.7005816,281.24594,17.5227,25.14052,32.472404,15.0
PHX,2003-08-09,112.0,91.0,0.0,5.4481606,266.6489,13.5061,23.938763,36.723022,9.0
PHX,2003-08-10,116.0,91.0,0.0,7.0509553,259.21225,11.879792,19.806131,34.222237,16.0
PHX,2003-08-11,111.0,94.0,0.0,8.37386,259.00134,12.9422,19.755621,31.287489,16.0
PHX,2003-08-12,110.0,95.0,0.0,9.015198,267.50223,17.772398,22.21988,28.6363,13.0
PHX,2003-08-13,113.0,87.0,0.0,8.137355,245.34593,14.0584,30.128292,55.28835,22.0
PHX,2003-08-14,105.0,75.0,0.19,9.863383,137.94951,22.890696,46.199677,84.91552,25.0
PHX,2003-08-15,95.0,77.0,0.0,7.2841225,195.34605,29.136297,48.181408,73.7806,15.0
PHX,2003-08-16,100.0,81.0,0.0,4.200669,243.0056,23.885153,39.98431,62.4018,9.0
PHX,2003-08-17,106.0,84.0,0.0,3.4267516,184.01215,17.2734,31.007349,52.7537,10.0
PHX,2003-08-18,109.0,88.0,0.0,8.489825,174.50862,16.5551,29.489534,41.918427,25.0
PHX,2003-08-19,89.0,75.0,0.09,5.186614,167.36633,39.081455,52.361797,84.91552,14.0
PHX,2003-08-20,100.0,81.0,0.0,4.6617103,245.29657,28.47657,44.349323,67.2191,8.0
PHX,2003-08-21,104.0,86.0,0.0,8.436047,276.16144,25.4076,38.510628,53.0308,13.0
PHX,2003-08-22,105.0,89.0,0.0,8.047354,278.44904,22.890696,34.65025,46.6422,14.0
PHX,2003-08-23,109.0,86.0,0.0001,7.552817,90.776505,18.854189,34.303738,51.8344,23.0
PHX,2003-08-24,102.0,86.0,0.0,6.507599,245.77605,21.896288,37.583416,51.4025,12.0
PHX,2003-08-25,105.0,85.0,0.0,7.799363,161.824,22.168303,35.27045,49.6623,14.0
PHX,2003-08-26,98.0,76.0,0.0001,10.12766,168.82944,29.5956,50.57462,84.91552,22.0
PHX,2003-08-27,92.0,75.0,0.2,5.2761626,290.71527,40.898205,61.476227,90.2171,17.0
PHX,2003-08-28,99.0,81.0,0.0,5.1815286,318.0934,30.7189,49.62777,71.92238,9.0
